"","ID","adj.P.Val","P.Value","t","B","logFC","Gene.symbol","Gene.ID","Gene.title"
"219070_s_at","219070_s_at",2.41973927923287e-05,1.70654131883346e-06,5.06334974743456,4.646234670829,0.513096461187211,"MOSPD3","64598","motile sperm domain containing 3"
"224835_at","224835_at",2.44027819338143e-05,1.72281185668995e-06,-5.06111087664816,4.6371259773484,-0.820879459665155,"GPCPD1","56261","glycerophosphocholine phosphodiesterase 1"
"203194_s_at","203194_s_at",2.44741221623908e-05,1.72829603418365e-06,5.06036087865032,4.63407521184466,0.632115216894969,"NUP98","4928","nucleoporin 98"
"202994_s_at","202994_s_at",2.45727787034756e-05,1.7361617582355e-06,-5.05928922595336,4.6297165315454,-1.24444855783867,"FBLN1","2192","fibulin 1"
"221884_at","221884_at",2.5003939165301e-05,1.7684541884265e-06,-5.05493860858353,4.61202727650748,-0.79749885464232,"MECOM","2122","MDS1 and EVI1 complex locus"
"219403_s_at","219403_s_at",2.51525246331209e-05,1.77942323330428e-06,5.05347839077746,4.6060922365606,1.13173121004566,"HPSE","10855","heparanase"
"201985_at","201985_at",2.52248031870347e-05,1.78499796123708e-06,5.05273963101478,4.60308995496396,0.654068398021296,"KIAA0196","9897","KIAA0196"
"213556_at","213556_at",2.54724789283307e-05,1.80485383389763e-06,-5.05012647898633,4.59247239590997,-0.460118531202439,"PINLYP","390940","phospholipase A2 inhibitor and LY6/PLAUR domain containing"
"214435_x_at","214435_x_at",2.55284017236362e-05,1.8092831582824e-06,5.04954737480261,4.59011987939607,0.657914490106542,"RALA","5898","RALA Ras like proto-oncogene A"
"241994_at","241994_at",2.56435506838562e-05,1.81884548049713e-06,-5.0483018606399,4.58506074063097,-2.14718386986302,"XDH","7498","xanthine dehydrogenase"
"226896_at","226896_at",2.56435506838562e-05,1.81885120351156e-06,5.04830111711598,4.58505772074854,0.520215426179599,"CHCHD1","118487","coiled-coil-helix-coiled-coil-helix domain containing 1"
"206346_at","206346_at",2.5654935537607e-05,1.82012793690677e-06,5.04813530310655,4.58438426057039,1.51567691400304,"PRLR","5618","prolactin receptor"
"1557113_at","1557113_at",2.56683325657435e-05,1.82154788029419e-06,-5.04795102291984,4.58363581517916,-0.719244920091325,"LOC283588","283588","uncharacterized LOC283588"
"228045_at","228045_at",2.58006377719356e-05,1.83140878267732e-06,-5.04667512246889,4.57845426413474,-1.03825585616439,"SUGT1","10910","SGT1 homolog, MIS12 kinetochore complex assembly cochaperone"
"212116_at","212116_at",2.58976917083027e-05,1.83877163624383e-06,5.04572680044684,4.57460355971137,0.391348542617956,"TRIM27","5987","tripartite motif containing 27"
"213848_at","213848_at",2.60206955589624e-05,1.848932825726e-06,-5.04442411484704,4.56931466910227,-0.619842690258753,"DUSP7","1849","dual specificity phosphatase 7"
"215071_s_at","215071_s_at",2.60293150411256e-05,1.85002136716624e-06,5.04428497535259,4.56874981361919,1.12979391933029,"HIST1H2AC","8334","histone cluster 1, H2ac"
"214522_x_at","214522_x_at",2.60527058612302e-05,1.85216035999271e-06,5.04401179726823,4.56764083824805,0.823453949771689,"HIST1H3D///HIST1H2AD","8351///3013","histone cluster 1, H3d///histone cluster 1, H2ad"
"214185_at","214185_at",2.60842262372168e-05,1.85487831020209e-06,5.04366512154539,4.56623354982554,0.76414563165905,"KHDRBS1","10657","KH RNA binding domain containing, signal transduction associated 1"
"225777_at","225777_at",2.61623925196647e-05,1.86091530880615e-06,5.04289686654055,4.56311512233977,1.04917746575342,"SAPCD2","89958","suppressor APC domain containing 2"
"220085_at","220085_at",2.62844751661145e-05,1.87056045489441e-06,5.04167447003147,4.55815388751092,1.18125333713851,"HELLS","3070","helicase, lymphoid-specific"
"202272_s_at","202272_s_at",2.63069796774154e-05,1.87312431429681e-06,5.04135056715941,4.55683941461845,0.644310776255696,"FBXO28","23219","F-box protein 28"
"201524_x_at","201524_x_at",2.64410324410216e-05,1.88363642172436e-06,5.04002702902572,4.551468728654,0.388996636225269,"UBE2N","7334","ubiquitin conjugating enzyme E2 N"
"202188_at","202188_at",2.64809641699669e-05,1.88696545781785e-06,5.03960938283266,4.54977417313843,0.659754687975643,"NUP93","9688","nucleoporin 93"
"226163_at","226163_at",2.6524185564517e-05,1.89053042789067e-06,5.03916293243141,4.5479628428713,0.573715125570772,"ZBTB9","221504","zinc finger and BTB domain containing 9"
"35666_at","35666_at",2.65486307422467e-05,1.8932130092035e-06,5.03882752619087,4.54660210369418,0.797795407153727,"SEMA3F","6405","semaphorin 3F"
"213150_at","213150_at",2.67214159930176e-05,1.90605436438534e-06,-5.03722834133061,4.54011499398428,-0.90617809360731,"HOXA10","3206","homeobox A10"
"200611_s_at","200611_s_at",2.67927212608729e-05,1.91163064725496e-06,5.03653717002478,4.53731164179339,0.54419200913242,"WDR1","9948","WD repeat domain 1"
"212842_x_at","212842_x_at",2.67953092943444e-05,1.91263656476543e-06,-5.03641269726697,4.53680681234282,-0.470581171993908,"RGPD6///RGPD8///RGPD3///RGPD4///RGPD5","729540///727851///653489///285190///84220","RANBP2-like and GRIP domain containing 6///RANBP2-like and GRIP domain containing 8///RANBP2-like and GRIP domain containing 3///RANBP2-like and GRIP domain containing 4///RANBP2-like and GRIP domain containing 5"
"229553_at","229553_at",2.67953092943444e-05,1.91279546732192e-06,5.03639304041351,4.5367270899078,1.30510945205478,"PGM2L1","283209","phosphoglucomutase 2 like 1"
"232313_at","232313_at",2.6888632035573e-05,1.9199491443416e-06,-5.03550974673617,4.53314490690873,-0.637359490106546,"TMEM132C","92293","transmembrane protein 132C"
"227456_s_at","227456_s_at",2.69341274966062e-05,1.92418293556001e-06,5.03498849197534,4.53103114783978,0.682156012176556,"C6orf136","221545","chromosome 6 open reading frame 136"
"200971_s_at","200971_s_at",2.71996355456295e-05,1.94464335341318e-06,5.0324850915246,4.52088139113573,0.426754033485532,"SERP1","27230","stress-associated endoplasmic reticulum protein 1"
"232049_at","232049_at",2.73051524409041e-05,1.95268671319497e-06,-5.03150797769962,4.51692063421944,-0.37113424277017,"SNX2","6643","sorting nexin 2"
"219179_at","219179_at",2.74119198599035e-05,1.96082338494892e-06,5.0305235085112,4.51293054024711,1.37055958143074,"DACT1","51339","dishevelled binding antagonist of beta catenin 1"
"222130_s_at","222130_s_at",2.74219915661151e-05,1.96204537735057e-06,5.03037600138727,4.51233272917541,0.555541225266357,"MRM2","29960","mitochondrial rRNA methyltransferase 2"
"222234_s_at","222234_s_at",2.74355916901365e-05,1.96352026124379e-06,5.03019808676051,4.51161169811062,1.07978353881279,"DBNDD1","79007","dysbindin domain containing 1"
"221050_s_at","221050_s_at",2.74416154976981e-05,1.96445327952429e-06,5.03008560435314,4.51115585098828,0.512350007610345,"GTPBP2","54676","GTP binding protein 2"
"220661_s_at","220661_s_at",2.74995401112274e-05,1.96910287216196e-06,5.02952583535589,4.50888741978686,0.835996792237439,"ZNF692","55657","zinc finger protein 692"
"234929_s_at","234929_s_at",2.7548754757644e-05,1.97313074770798e-06,-5.02904195508717,4.50692664832636,-0.748553017503808,"SPATA7","55812","spermatogenesis associated 7"
"217783_s_at","217783_s_at",2.75914672578435e-05,1.97669459988977e-06,-5.02861462073586,4.50519510774998,-0.458040129375958,"YPEL5","51646","yippee like 5"
"227728_at","227728_at",2.76755210989124e-05,1.98372870940353e-06,-5.0277733723245,4.50178666948405,-0.680210635464246,"PPM1A","5494","protein phosphatase, Mg2+/Mn2+ dependent 1A"
"1556069_s_at","1556069_s_at",2.77403212055355e-05,1.98888082534429e-06,-5.02715904314169,4.49929784854252,-0.589590677321159,"HIF3A","64344","hypoxia inducible factor 3 alpha subunit"
"224987_at","224987_at",2.7776531744923e-05,1.99198502006114e-06,5.026789652209,4.497801431669,0.535566160578381,"C6orf89","221477","chromosome 6 open reading frame 89"
"218477_at","218477_at",2.77802008664339e-05,1.99275624687981e-06,5.02669796520509,4.49743001457014,0.648670490867575,"TMEM14A","28978","transmembrane protein 14A"
"208445_s_at","208445_s_at",2.77933560698539e-05,1.99420824621924e-06,5.02652543855769,4.4967311335077,0.447452595129374,"BAZ1B","9031","bromodomain adjacent to zinc finger domain 1B"
"207714_s_at","207714_s_at",2.78059804149543e-05,1.99562262731195e-06,5.02635749929284,4.49605084945924,1.11056752663622,"SERPINH1","871","serpin family H member 1"
"218980_at","218980_at",2.78544373242773e-05,1.99960981248813e-06,-5.02588469639127,4.49413570675641,-1.04456108828006,"FHOD3","80206","formin homology 2 domain containing 3"
"205208_at","205208_at",2.79062596254771e-05,2.00438199638329e-06,-5.02532001340163,4.49184853842967,-0.631140220700156,"ALDH1L1","10840","aldehyde dehydrogenase 1 family member L1"
"224247_s_at","224247_s_at",2.79062596254771e-05,2.00486123107223e-06,5.0252633788779,4.49161915705365,0.834901339421605,"MRPS10","55173","mitochondrial ribosomal protein S10"
"213931_at","213931_at",2.79641071331818e-05,2.00956765588809e-06,5.02470788708842,4.48936938630681,1.01340029299847,"ID2B///ID2","84099///3398","inhibitor of DNA binding 2B, HLH protein (pseudogene)///inhibitor of DNA binding 2, HLH protein"
"225220_at","225220_at",2.79641071331818e-05,2.01004007377054e-06,-5.02465219834656,4.48914385243726,-0.773637066210066,"SNHG8///SNORA24","100093630///677809","small nucleolar RNA host gene 8///small nucleolar RNA, H/ACA box 24"
"224590_at","224590_at",2.80266473677753e-05,2.01559554281481e-06,-5.0239982727805,4.48649563400091,-0.879978831811272,"XIST","7503","X inactive specific transcript (non-protein coding)"
"205860_x_at","205860_x_at",2.80266473677753e-05,2.01658583895433e-06,-5.02388189092235,4.48602434177054,-1.17046209284628,"FOLH1B///FOLH1","219595///2346","folate hydrolase 1B///folate hydrolase (prostate-specific membrane antigen) 1"
"227660_at","227660_at",2.80839063882552e-05,2.02173306893777e-06,5.02327787173502,4.48357845381739,1.0741901674277,"ANTXR1","84168","anthrax toxin receptor 1"
"207624_s_at","207624_s_at",2.8173049774723e-05,2.02918097874457e-06,-5.02240651735664,4.48005034986484,-0.467544311263324,"RPGR","6103","retinitis pigmentosa GTPase regulator"
"218227_at","218227_at",2.8234115612651e-05,2.0340956817235e-06,5.02183323480529,4.47772934090165,0.45242489345509,"NUBP2","10101","nucleotide binding protein 2"
"1552930_at","1552930_at",2.84433034307743e-05,2.05020683714095e-06,5.01996333927674,4.47015995993488,0.887294238964988,"MMEL1","79258","membrane metallo-endopeptidase-like 1"
"208977_x_at","208977_x_at",2.8562753457116e-05,2.05933926159948e-06,5.01890975447672,4.46589578892613,0.568497187975643,"TUBB4B","10383","tubulin beta 4B class IVb"
"220525_s_at","220525_s_at",2.86272836951931e-05,2.06503899211416e-06,5.01825449435531,4.46324403453775,0.509323900304413,"AUP1","550","ancient ubiquitous protein 1"
"205794_s_at","205794_s_at",2.87209010262338e-05,2.0723174128668e-06,-5.01742029833377,4.45986845807581,-1.65136241248098,"NOVA1","4857","NOVA alternative splicing regulator 1"
"205449_at","205449_at",2.87936095843428e-05,2.07809023172961e-06,5.01676068894526,4.4571995918004,0.821146308980207,"SAC3D1","29901","SAC3 domain containing 1"
"215812_s_at","215812_s_at",2.8834500033348e-05,2.08156875412208e-06,5.01636408963071,4.45559500298405,0.689740840943682,"SLC6A10PB///SLC6A10P///SLC6A8","653562///386757///6535","solute carrier family 6 member 8 pseudogene///solute carrier family 6 member 10, pseudogene///solute carrier family 6 member 8"
"205413_at","205413_at",2.88847658539293e-05,2.08572575384203e-06,-5.01589098014468,4.45368096634992,-1.48941511796043,"MPPED2","744","metallophosphoesterase domain containing 2"
"235515_at","235515_at",2.89602630696926e-05,2.09223665524071e-06,5.01515181440565,4.45069078135968,0.956107728310498,"SYNE4","163183","spectrin repeat containing nuclear envelope family member 4"
"208682_s_at","208682_s_at",2.90026080886817e-05,2.09635678402323e-06,5.01468522310669,4.44880339562052,0.985049999999989,"MAGED2","10916","MAGE family member D2"
"205433_at","205433_at",2.90705646663123e-05,2.10251860360318e-06,-5.01398908050278,4.44598766442121,-1.46481686453577,"BCHE","590","butyrylcholinesterase"
"209680_s_at","209680_s_at",2.90705646663123e-05,2.10286389127143e-06,5.01395012981067,4.44583012526222,0.749510057077624,"KIFC1","3833","kinesin family member C1"
"212064_x_at","212064_x_at",2.90749574089942e-05,2.10371342496536e-06,5.01385432339405,4.4454426318348,0.688275513698622,"MAZ","4150","MYC associated zinc finger protein"
"201762_s_at","201762_s_at",2.91017470523944e-05,2.10618405279057e-06,5.01357591153518,4.44431660827886,0.559608675799078,"MIR7703///PSME2","102465801///5721","microRNA 7703///proteasome activator subunit 2"
"205660_at","205660_at",2.9154584653964e-05,2.110541308832e-06,5.01308567202857,4.44233395161309,1.36668285388128,"OASL","8638","2'-5'-oligoadenylate synthetase like"
"203757_s_at","203757_s_at",2.92835227939204e-05,2.12041091433252e-06,5.01197886648158,4.43785818067243,3.40397109589041,"CEACAM6","4680","carcinoembryonic antigen related cell adhesion molecule 6"
"208938_at","208938_at",2.93179879955003e-05,2.12344275193747e-06,5.01163987458263,4.43648746558204,0.742173287671224,"PRCC","5546","papillary renal cell carcinoma (translocation-associated)"
"205241_at","205241_at",2.94009206976335e-05,2.12998714006998e-06,5.01090974558645,4.43353538042397,0.736761137747333,"SCO2","9997","SCO2 cytochrome c oxidase assembly protein"
"204281_at","204281_at",2.96484895209975e-05,2.14846484649643e-06,5.00885999686689,4.42524917792588,0.854294197108063,"TEAD4","7004","TEA domain transcription factor 4"
"218934_s_at","218934_s_at",2.98913689971598e-05,2.16803452518831e-06,-5.00670774589883,4.41655085865825,-0.878235038051752,"HSPB7","27129","heat shock protein family B (small) member 7"
"222924_at","222924_at",2.99914622384784e-05,2.17825508091446e-06,-5.00559120790318,4.41203928168594,-0.647965304414007,"SLMAP","7871","sarcolemma associated protein"
"224779_s_at","224779_s_at",3.03078987884587e-05,2.20345491877683e-06,5.00285991204977,4.40100560000911,0.438559939117189,"FAM96A","84191","family with sequence similarity 96 member A"
"222545_s_at","222545_s_at",3.0505418280365e-05,2.21893092823066e-06,5.00119757065564,4.39429202196616,0.911761464992387,"TMEM254","80195","transmembrane protein 254"
"237015_at","237015_at",3.05814745952364e-05,2.22502251376041e-06,-5.00054634246247,4.39166232987225,-0.348633957382042,"LOC105371352","105371352","uncharacterized LOC105371352"
"218237_s_at","218237_s_at",3.06243532012617e-05,2.22926247354406e-06,5.00009408821359,4.38983622916339,0.964795913242,"SLC38A1","81539","solute carrier family 38 member 1"
"202504_at","202504_at",3.07706217664904e-05,2.24103549838436e-06,-4.99884269835759,4.38478393150838,-2.11782553272452,"TRIM29","23650","tripartite motif containing 29"
"209509_s_at","209509_s_at",3.08450152508538e-05,2.24701775480843e-06,4.99820927660967,4.38222688507298,0.560601388888885,"DPAGT1","1798","dolichyl-phosphate N-acetylglucosaminephosphotransferase 1"
"235572_at","235572_at",3.08638989538933e-05,2.24895790456901e-06,4.99800419943083,4.38139905645111,0.767948679604257,"SPC24","147841","SPC24, NDC80 kinetochore complex component"
"204165_at","204165_at",3.09561011891779e-05,2.25635385768239e-06,-4.99722401088589,4.37824988590312,-0.877355783866064,"WASF1","8936","WAS protein family member 1"
"209279_s_at","209279_s_at",3.09561011891779e-05,2.25680876707934e-06,4.99717610444855,4.37805652519972,0.618208455098931,"NSDHL","50814","NAD(P) dependent steroid dehydrogenase-like"
"31846_at","31846_at",3.10136124878464e-05,2.26156877894913e-06,4.99667539138082,4.37603560803649,0.504667077625568,"RHOD","29984","ras homolog family member D"
"220403_s_at","220403_s_at",3.10701946155422e-05,2.2662631207459e-06,-4.99618259001841,4.37404674553168,-0.346983759512941,"TP53AIP1","63970","tumor protein p53 regulated apoptosis inducing protein 1"
"206043_s_at","206043_s_at",3.11252554654718e-05,2.2708485423277e-06,4.99570218130085,4.37210801452977,1.37899853500761,"ATP2C2","9914","ATPase secretory pathway Ca2+ transporting 2"
"218505_at","218505_at",3.12453507850849e-05,2.28075345191173e-06,-4.99466767154161,4.36793355267576,-0.503255057077632,"WDR59","79726","WD repeat domain 59"
"229192_s_at","229192_s_at",3.14525062672163e-05,2.2979447285307e-06,4.99288248239855,4.36073120267116,0.58397857686453,"LOC101929597///TBCD","101929597///6904","uncharacterized LOC101929597///tubulin folding cofactor D"
"209017_s_at","209017_s_at",3.14525062672163e-05,2.29885149688741e-06,4.99278868240648,4.36035281047141,0.630456640030441,"LONP1","9361","lon peptidase 1, mitochondrial"
"1555579_s_at","1555579_s_at",3.14525062672163e-05,2.29934320737344e-06,-4.99273783283254,4.36014768348737,-0.773142385844761,"PTPRM","5797","protein tyrosine phosphatase, receptor type M"
"228604_at","228604_at",3.14525062672163e-05,2.29939506025665e-06,-4.99273247115384,4.36012605457172,-0.52801063926941,"FAM76A","199870","family with sequence similarity 76 member A"
"244261_at","244261_at",3.14525062672163e-05,2.29962694097169e-06,-4.99270849572275,4.360029338289,-0.667105117960428,"IFNLR1","163702","interferon lambda receptor 1"
"204947_at","204947_at",3.14842773405244e-05,2.30280064169652e-06,4.99238058554216,4.35870658579065,0.384260391933025,"E2F1","1869","E2F transcription factor 1"
